time	type	activeApp	leftMouseDown	leftMouseUp	rightMouseDown	rightMouseUp	mouseMoved	leftMouseDragged	rightMouseDragged	keyDown	keyUp	flagsChanged	scrollWheel
1586785388.483475	appActivated	Sublime Text	0	0	0	0	21	0	0	2	2	3	172
1586785398.483663	appActivated	Google Chrome	2	2	0	0	87	0	0	2	2	7	0
1586785401.100695	appActivated	Sublime Text	0	0	0	0	14	0	0	1	1	1	50
1586785410.467227	appActivated	Google Chrome	2	2	0	0	134	42	0	2	2	3	0
1586785416.035205	appActivated	Sublime Text	0	0	0	0	33	0	0	2	2	3	62
1586785430.050874	appActivated	Google Chrome	1	1	0	0	120	35	0	2	2	3	0
1586785438.599350	appActivated	Sublime Text	0	0	0	0	6	0	0	1	1	1	54
1586785442.899979	appActivated	Google Chrome	0	0	0	0	19	0	0	2	2	5	0
1586785449.018082	appActivated	Sublime Text	0	0	0	0	16	0	0	1	1	1	95
1586785518.480845	appActivated	Google Chrome	2	2	0	0	318	1	0	0	0	0	61
1586785529.949825	appActivated	Sublime Text	0	0	0	0	17	0	0	0	0	0	527
1586785542.247575	appActivated	Google Chrome	2	2	0	0	135	0	0	2	2	3	60
1586785546.034407	appActivated	Sublime Text	0	0	0	0	15	0	0	1	1	1	86
1586785736.945170	appActivated	Google Chrome	5	5	0	0	1046	1	0	47	47	22	1109
1586785740.563152	appActivated	Sublime Text	0	0	0	0	2	0	0	1	1	2	48
1586785748.195257	appActivated	Google Chrome	2	2	0	0	120	0	0	3	3	2	0
1586785751.494737	appActivated	Sublime Text	0	0	0	0	0	0	0	1	1	2	0
1586785768.246737	appActivated	Google Chrome	4	4	0	0	263	185	0	6	6	2	0
1586785779.179482	appActivated	Sublime Text	0	0	0	0	2	0	0	1	1	2	373
1586785790.560328	appActivated	Google Chrome	2	2	0	0	136	0	0	3	3	3	46
1586785792.527227	appActivated	Sublime Text	0	0	0	0	5	0	0	1	1	1	0
1586785805.660784	appActivated	Google Chrome	2	2	0	0	93	44	0	4	4	3	0
1586785815.844913	appActivated	Sublime Text	0	0	0	0	0	0	0	1	1	1	247
1586785839.259531	appActivated	Google Chrome	2	2	0	0	176	0	0	10	10	5	0
1586785850.127926	appActivated	Sublime Text	0	0	0	0	0	0	0	1	1	1	286
1586785855.793627	appActivated	Google Chrome	1	1	0	0	95	67	0	2	2	2	0
1586785858.677498	appActivated	Sublime Text	0	0	0	0	13	0	0	1	1	2	59
1586785868.659826	appActivated	Google Chrome	1	1	0	0	168	0	0	0	0	0	0
1586785883.494532	appActivated	Sublime Text	0	0	0	0	0	0	0	0	0	0	70
1586785888.177608	appActivated	Google Chrome	0	0	0	0	47	0	0	3	3	2	0
1586785901.409004	appActivated	Sublime Text	0	0	0	0	0	0	0	1	1	2	355
1586785906.126161	appActivated	Google Chrome	0	0	0	0	0	0	0	3	3	7	0
1586785944.574749	appActivated	Sublime Text	6	6	1	1	1159	3	0	1	1	1	404
1586785969.724579	appActivated	Google Chrome	1	1	0	0	138	0	0	3	3	3	36
1586785977.157928	appActivated	Sublime Text	0	0	0	0	186	0	0	1	1	1	121
1586785992.175465	appActivated	Google Chrome	1	1	0	0	180	0	0	6	6	4	40
1586786069.255920	appActivated	Sublime Text	10	10	1	1	1229	630	0	2	2	2	1584
1586786085.056805	appActivated	Google Chrome	1	1	0	0	139	68	0	2	2	2	0
1586786093.208101	appActivated	Sublime Text	0	0	0	0	17	0	0	1	1	2	208
1586786111.072708	appActivated	Google Chrome	3	3	0	0	185	0	0	4	4	4	0
1586786121.190955	appActivated	Sublime Text	0	0	0	0	12	0	0	1	1	2	272
1586786126.905356	appActivated	Google Chrome	0	0	0	0	72	0	0	3	3	2	6
1586786137.638535	appActivated	Sublime Text	0	0	0	0	0	0	0	1	1	2	255
1586786142.571378	appActivated	Google Chrome	1	1	0	0	84	0	0	3	3	3	0
1586786150.505460	appActivated	Sublime Text	0	0	0	0	3	0	0	1	1	1	2
1586786437.066418	appActivated	Google Chrome	5	5	0	0	685	203	0	5	5	3	120
1586786446.851137	appActivated	Sublime Text	0	0	0	0	5	0	0	1	1	1	213
1586786456.151299	appActivated	Google Chrome	1	1	0	0	171	0	0	2	2	3	0
1586786468.484234	appActivated	Sublime Text	0	0	0	0	31	0	0	1	1	1	106
1586786475.302462	appActivated	Google Chrome	0	0	0	0	30	0	0	4	4	3	2
1586786479.984856	appActivated	Sublime Text	0	0	0	0	53	0	0	1	1	1	57
1586786483.250786	appActivated	Google Chrome	0	0	0	0	49	0	0	3	3	3	0
1586786490.764707	appActivated	Sublime Text	0	0	0	0	0	0	0	1	1	1	66
1586786514.667723	appActivated	Google Chrome	4	4	0	0	418	0	0	13	13	3	0
1586786517.531454	appActivated	Sublime Text	0	0	0	0	0	0	0	1	1	1	92
1586786525.919524	appActivated	Google Chrome	1	1	0	0	42	0	0	5	4	3	0
1586786530.416822	appActivated	Sublime Text	0	0	0	0	9	0	0	1	2	3	136
1586786544.183251	appActivated	Google Chrome	2	2	0	0	112	50	0	8	8	3	0
1586786546.047726	appActivated	Sublime Text	0	0	0	0	15	0	0	1	1	1	0
1586786553.834551	appActivated	Google Chrome	1	1	0	0	89	0	0	5	4	3	0
1586786556.215535	appActivated	Sublime Text	0	0	0	0	0	0	0	1	2	4	0
1586786559.998509	appActivated	Google Chrome	0	0	0	0	68	0	0	2	2	6	0
1586786562.330207	appActivated	Sublime Text	0	0	0	0	0	0	0	2	2	3	0
1586786564.731534	appActivated	Google Chrome	0	0	0	0	0	0	0	2	1	3	0
1586786565.780254	appActivated	Sublime Text	0	0	0	0	13	0	0	0	1	1	0
1586786568.014697	appActivated	Google Chrome	0	0	0	0	73	0	0	1	1	2	0
1586786571.232702	appActivated	Sublime Text	1	1	0	0	5	0	0	1	1	2	0
1586786578.931263	appActivated	Google Chrome	1	1	0	0	201	0	0	3	3	3	0
1586786581.795906	appActivated	Sublime Text	0	0	0	0	26	0	0	1	1	1	0
1586786588.565682	appActivated	Google Chrome	1	1	0	0	116	0	0	6	6	3	0
1586786591.031758	appActivated	Sublime Text	0	0	0	0	12	0	0	1	1	1	0
1586786597.180096	appActivated	Google Chrome	0	0	0	0	91	0	0	5	5	3	0
1586786616.228351	appActivated	Sublime Text	0	0	0	0	15	0	0	1	1	1	405
1586786630.366102	appActivated	Google Chrome	2	2	0	0	227	0	0	10	10	3	0
1586786632.495654	appActivated	Sublime Text	0	0	0	0	15	0	0	1	1	1	0
1586786636.467729	appActivated	Google Chrome	1	1	0	0	78	1	0	3	3	3	0
1586786640.547120	appActivated	Sublime Text	0	0	0	0	2	0	0	1	1	1	60
1586786645.847115	appActivated	Google Chrome	0	0	0	0	68	0	0	4	4	3	46
1586786647.728292	appActivated	Sublime Text	0	0	0	0	14	0	0	1	1	1	0
1586786654.732311	appActivated	Google Chrome	0	0	0	0	48	0	0	9	9	3	0
1586786659.778484	appActivated	Sublime Text	0	0	0	0	0	0	0	1	1	1	53
1586786665.546714	appActivated	Google Chrome	0	0	0	0	40	0	0	4	4	3	77
1586786682.177772	appActivated	Sublime Text	0	0	0	0	12	0	0	1	1	1	335
1586786748.127965	appActivated	Google Chrome	2	2	0	0	332	77	0	0	0	0	63
1586786750.145640	appActivated	Sublime Text	0	0	0	0	36	0	0	0	0	0	24
1586786795.678910	appActivated	Google Chrome	6	6	0	0	544	142	0	16	16	4	0
1586786804.345023	appActivated	Sublime Text	0	0	0	0	0	0	0	1	1	2	203
1586786805.124561	appActivated	Google Chrome	0	0	0	0	0	0	0	0	0	0	0
1586786805.973757	appActivated	Sublime Text	0	0	0	0	0	0	0	0	0	0	0
1586786808.543642	appActivated	Google Chrome	0	0	0	0	0	0	0	0	0	0	2
1586786810.693687	appActivated	Sublime Text	0	0	0	0	0	0	0	0	0	0	0
1586786817.510590	appActivated	Google Chrome	1	1	0	0	133	0	0	3	3	2	0
1586786819.908926	appActivated	Sublime Text	0	0	0	0	7	0	0	1	1	2	0
1586786826.627600	appActivated	Google Chrome	0	0	0	0	22	0	0	3	3	2	0
1586786829.892068	appActivated	Sublime Text	0	0	0	0	0	0	0	1	1	3	2
1586786832.976318	appActivated	Google Chrome	0	0	0	0	0	0	0	3	3	5	0
1586786844.060956	appActivated	Sublime Text	0	0	0	0	0	0	0	1	1	2	496
1586786886.262122	appActivated	Google Chrome	4	4	0	0	372	48	0	7	7	11	57
1586786890.011449	appActivated	Sublime Text	0	0	0	0	13	0	0	1	1	1	117
1586786896.309815	appActivated	Google Chrome	3	3	0	0	118	1	0	3	3	2	0
1586786900.774273	appActivated	Sublime Text	0	0	0	0	12	0	0	1	1	2	132
1586786906.640382	appActivated	Google Chrome	0	0	0	0	66	0	0	3	3	3	0
1586786913.660008	appActivated	Sublime Text	0	0	0	0	0	0	0	1	1	1	268
1586786917.659894	appActivated	Google Chrome	0	0	0	0	31	0	0	4	4	2	0
1586786922.790757	appActivated	Sublime Text	0	0	0	0	9	0	0	1	1	2	198
1586786928.544491	appActivated	Google Chrome	0	0	0	0	54	0	0	3	3	3	0
1586786933.108642	appActivated	Sublime Text	0	0	0	0	11	0	0	1	1	1	187
1586786938.190377	appActivated	Google Chrome	0	0	0	0	35	0	0	3	3	3	0
1586787011.788795	appActivated	Sublime Text	4	4	1	1	945	1	0	1	1	1	1721
1586787041.990346	appActivated	Google Chrome	3	3	0	0	552	0	0	11	11	2	0
1586787054.608618	appActivated	Sublime Text	4	4	0	0	243	1	0	1	1	2	223
1586787066.456229	appActivated	Google Chrome	1	1	0	0	151	0	0	5	5	2	0
1586787073.258766	appActivated	Sublime Text	0	0	0	0	2	0	0	1	1	2	177
1586787079.005560	appActivated	Google Chrome	0	0	0	0	47	0	0	5	5	3	0
1586787085.341381	appActivated	Sublime Text	0	0	0	0	0	0	0	1	1	1	258
1586787095.522893	appActivated	Google Chrome	2	2	0	0	233	75	0	5	5	7	0
1586787098.072810	appActivated	Sublime Text	0	0	0	0	0	0	0	1	1	1	74
1586787117.671376	appActivated	Google Chrome	2	2	0	0	92	1	0	3	3	7	0
1586787146.723480	appActivated	Sublime Text	0	0	0	0	2	0	0	1	1	1	413
1586787224.803869	appActivated	Google Chrome	6	6	0	0	825	45	0	16	16	2	97
1586787231.605406	appActivated	Sublime Text	0	0	0	0	0	0	0	0	0	0	209
1586787232.254071	appActivated	Google Chrome	0	0	0	0	0	0	0	0	0	0	0
1586787234.204357	appActivated	Sublime Text	0	0	0	0	0	0	0	0	0	0	0
1586787246.854324	appActivated	Google Chrome	3	3	0	0	244	0	0	8	8	3	40
1586787250.969554	appActivated	Sublime Text	0	0	0	0	0	0	0	1	1	1	116
1586787252.791119	appActivated	Photoshop	1	1	0	0	102	0	0	0	0	0	0
1586787273.159101	appActivated	Sublime Text	5	4	0	0	695	1	0	0	0	0	0
1586787286.835396	appActivated	Google Chrome	2	3	0	0	64	96	0	11	11	5	0
1586787291.787225	appActivated	Sublime Text	0	0	0	0	14	0	0	1	1	1	142
1586787302.851594	appActivated	Google Chrome	1	1	0	0	164	1	0	10	10	5	0
1586787350.885136	appActivated	Sublime Text	6	6	0	0	938	1048	0	1	1	1	492
1586787351.950057	appActivated	Google Chrome	0	0	0	0	0	0	0	0	0	0	0
1586787375.134360	appActivated	Sublime Text	0	0	0	0	0	0	0	0	0	0	49
1586787389.502497	appActivated	Google Chrome	2	2	0	0	252	69	0	6	6	5	0
1586787417.768269	appActivated	Sublime Text	4	4	0	0	465	280	0	1	1	1	118
1586787425.900767	appActivated	Google Chrome	0	0	0	0	66	0	0	5	5	5	0
1586787429.600046	appActivated	Sublime Text	0	0	0	0	7	0	0	1	1	1	120
1586787435.466970	appActivated	Google Chrome	1	1	0	0	108	40	0	2	2	3	0
1586787437.466858	appActivated	Sublime Text	0	0	0	0	28	0	0	1	1	1	0
1586787442.002917	appActivated	Google Chrome	2	2	0	0	65	0	0	3	3	3	0
1586787446.266472	appActivated	Sublime Text	0	0	0	0	0	0	0	1	1	1	66
1586787457.801386	appActivated	Google Chrome	0	0	0	0	59	0	0	3	3	3	0
1586787459.566840	appActivated	Sublime Text	0	0	0	0	11	0	0	1	1	1	0
1586787462.351063	appActivated	Google Chrome	0	0	0	0	0	0	0	3	3	3	0
1586787465.401569	appActivated	Sublime Text	0	0	0	0	15	0	0	1	1	1	114
1586787470.082667	appActivated	Google Chrome	0	0	0	0	38	0	0	4	4	3	0
1586787475.816388	appActivated	Sublime Text	0	0	0	0	0	0	0	1	1	1	297
1586787479.467616	appActivated	Google Chrome	0	0	0	0	24	0	0	3	3	3	0
1586787482.532886	appActivated	Sublime Text	0	0	0	0	22	0	0	1	1	1	92
1586787486.333195	appActivated	Google Chrome	0	0	0	0	31	0	0	4	4	3	0
1586787541.413401	appActivated	Sublime Text	4	4	0	0	572	779	0	1	1	1	914
1586787555.300122	appActivated	Google Chrome	1	1	0	0	303	1	0	2	2	0	0
1586787573.362789	appActivated	Sublime Text	2	2	0	0	288	1	0	0	0	0	180
1586787574.531430	appActivated	Google Chrome	0	0	0	0	0	0	0	0	0	0	0
1586787576.262944	appActivated	Sublime Text	0	0	0	0	0	0	0	0	0	0	0
1586787611.982060	appActivated	Google Chrome	2	2	0	0	496	0	0	5	5	3	490
1586787615.498728	appActivated	Sublime Text	0	0	0	0	3	0	0	1	1	1	71
1586787621.549298	appActivated	Google Chrome	1	1	0	0	154	0	0	5	5	3	0
1586787711.044554	appActivated	Sublime Text	0	0	0	0	115	0	0	1	1	1	510
1586787732.227476	appActivated	Google Chrome	2	2	0	0	348	86	0	4	4	5	57
1586787737.127108	appActivated	Sublime Text	0	0	0	0	24	0	0	1	1	2	149
1586787738.412636	appActivated	Google Chrome	0	0	0	0	0	0	0	1	1	2	0
1586787772.913199	appActivated	Sublime Text	5	5	0	0	850	656	0	1	1	1	420
1586787783.430205	appActivated	Google Chrome	3	3	0	0	278	0	0	6	6	3	0
1586787790.362820	appActivated	Sublime Text	3	3	0	0	228	1	0	1	1	1	36
1586787814.913465	appActivated	Google Chrome	1	1	0	0	103	87	0	1	1	0	0
1586787874.409291	appActivated	Sublime Text	5	5	0	0	548	144	0	0	0	0	1091
1586787954.240083	appActivated	Google Chrome	7	7	0	0	909	128	0	22	22	7	0
1586787987.091690	appActivated	Sublime Text	6	6	1	1	1173	0	0	1	1	1	139
1586788066.479319	appActivated	Google Chrome	7	7	0	0	563	1	0	63	63	21	22
1586788107.787832	appActivated	Sublime Text	3	3	0	0	603	0	0	1	1	1	268
1586788121.195617	appActivated	Google Chrome	3	3	0	0	274	0	0	10	10	7	0
1586788192.703865	appActivated	Sublime Text	6	6	0	0	1414	1	0	1	1	1	336
1586788228.454112	appActivated	Google Chrome	9	9	0	0	776	189	0	11	11	9	0
1586788255.551429	appActivated	Sublime Text	4	4	1	1	752	0	0	1	1	1	357
1586788256.520266	appActivated	Google Chrome	0	0	0	0	20	0	0	0	0	0	0
1586788258.651647	appActivated	Sublime Text	1	1	0	0	106	1	0	0	0	0	0
1586788296.057721	appActivated	Google Chrome	3	3	0	0	591	27	0	4	4	5	40
1586788325.002059	appActivated	Sublime Text	2	2	1	1	234	0	0	1	1	1	344
1586788343.016208	appActivated	Google Chrome	1	1	0	0	156	0	0	14	14	7	2
1586788395.237735	appActivated	Sublime Text	4	4	0	0	882	2	0	1	1	1	289
1586788404.669048	appActivated	Google Chrome	2	2	0	0	131	34	0	6	6	3	0
1586788542.967639	appActivated	Sublime Text	22	22	0	0	2427	129	0	35	35	3	1104
1586788561.901559	appActivated	Google Chrome	1	1	0	0	417	0	0	6	6	3	0
1586788565.948619	appActivated	Sublime Text	0	0	0	0	14	0	0	1	1	1	168
1586788578.416497	appActivated	Google Chrome	3	3	0	0	312	0	0	7	7	3	0
1586788581.566600	appActivated	Sublime Text	0	0	0	0	0	0	0	1	1	1	87
1586788590.350383	appActivated	Google Chrome	2	2	0	0	167	0	0	5	5	3	0
1586788595.331758	appActivated	Sublime Text	0	0	0	0	0	0	0	1	1	1	195
1586788605.766385	appActivated	Google Chrome	1	1	0	0	294	0	0	3	3	3	0
1586788608.797809	appActivated	Sublime Text	0	0	0	0	31	0	0	1	1	1	114
1586788613.348849	appActivated	Google Chrome	1	1	0	0	68	64	0	2	2	3	0
1586788631.297665	appActivated	Sublime Text	0	0	0	0	12	0	0	1	1	1	311
1586788657.282857	appActivated	Google Chrome	0	0	0	0	35	0	0	0	0	0	0
1586788689.245900	appActivated	Sublime Text	5	5	1	1	881	1	0	0	0	0	378
1586788709.816733	appActivated	Google Chrome	4	4	0	0	363	0	0	12	12	3	0
1586788787.062607	appActivated	Sublime Text	6	6	0	0	1638	1	0	1	1	1	464
1586788793.695598	appActivated	Google Chrome	1	1	0	0	147	0	0	3	3	2	0
1586788959.627106	appActivated	Sublime Text	28	28	0	0	2797	5	0	1	1	2	741
1586788966.545846	appActivated	Google Chrome	2	2	0	0	210	1	0	0	0	0	63
1586789015.206614	appActivated	Sublime Text	9	9	0	0	519	3	0	0	0	0	0
1586789024.275788	appActivated	Google Chrome	1	1	0	0	156	49	0	0	0	0	0
1586789031.675661	appActivated	Sublime Text	0	0	0	0	4	0	0	0	0	0	0
1586789039.166030	appActivated	Google Chrome	0	0	0	0	125	0	0	5	5	3	0
1586789046.006507	appActivated	Sublime Text	0	0	0	0	152	0	0	1	1	1	0
1586789055.030704	appActivated	Google Chrome	0	0	0	0	168	0	0	1	1	2	0
1586789154.388981	appActivated	Sublime Text	10	10	0	0	1908	2	0	0	0	0	292
1586789169.291918	appActivated	Google Chrome	4	4	0	0	366	31	0	8	8	3	0
1586789327.838636	appActivated	Sublime Text	25	25	0	0	3494	2	0	1	1	1	480
1586789338.558824	appActivated	Google Chrome	1	1	0	0	173	37	0	3	3	3	0
1586789341.371852	appActivated	Sublime Text	0	0	0	0	122	0	0	1	1	1	0
1586789348.120781	appActivated	Google Chrome	0	0	0	0	40	0	0	4	4	3	0
1586789353.188366	appActivated	Sublime Text	0	0	0	0	0	0	0	1	1	1	161
1586789360.136714	appActivated	Google Chrome	0	0	0	0	51	0	0	6	6	3	0
1586789400.001937	appActivated	Sublime Text	3	3	0	0	1037	1	0	1	1	1	546
1586789412.969087	appActivated	Google Chrome	0	0	0	0	256	0	0	10	10	2	0
1586789419.363776	appActivated	Tapper	1	1	0	0	190	0	0	1	1	2	160
1586789421.222843	appActivated	Google Chrome	0	0	0	0	23	0	0	0	0	0	0
1586789488.001904	appActivated	Sublime Text	4	4	0	0	833	298	0	0	0	0	2018
1586789499.518143	appActivated	Google Chrome	0	0	0	0	108	0	0	0	0	0	82
1586789519.200929	appActivated	Sublime Text	4	4	0	0	575	107	0	0	0	0	222
1586789592.598172	appActivated	Google Chrome	8	8	0	0	1009	298	0	6	6	4	360
1586789612.198220	appActivated	Sublime Text	0	0	0	0	32	0	0	0	0	0	386
1586789616.365852	appActivated	Google Chrome	0	0	0	0	88	0	0	0	0	0	0
1586789620.650234	appActivated	Sublime Text	0	0	0	0	81	0	0	0	0	0	115
1586789648.032932	appActivated	Google Chrome	1	1	0	0	297	0	0	0	0	0	0
1586789657.749099	appActivated	Sublime Text	0	0	0	0	1	0	0	0	0	0	2
1586789662.614380	appActivated	Google Chrome	0	0	0	0	36	0	0	0	0	0	0
1586789672.330861	appActivated	Sublime Text	0	0	0	0	38	0	0	0	0	0	176
1586789739.147294	appActivated	Google Chrome	2	2	0	0	791	1	0	0	0	0	61
1586789787.062114	appActivated	Sublime Text	0	0	0	0	22	0	0	0	0	0	607
1586789840.763986	appActivated	Google Chrome	7	7	0	0	862	143	0	5	5	6	0
1586789844.661371	appActivated	Sublime Text	0	0	0	0	23	0	0	2	2	4	0
1586789845.460973	appActivated	Google Chrome	0	0	0	0	21	0	0	0	0	0	0
1586789852.579490	appActivated	Sublime Text	3	3	0	0	326	76	0	0	0	0	0
1586789875.610690	appActivated	Google Chrome	5	5	0	0	521	35	0	18	18	5	0
1586789878.160621	appActivated	Sublime Text	0	0	0	0	0	0	0	1	1	1	0
1586789878.761720	appActivated	Google Chrome	0	0	0	0	8	0	0	0	0	0	0
1586789889.942940	appActivated	Sublime Text	3	3	1	1	485	1	0	0	0	0	33
1586789890.842653	appActivated	Google Chrome	0	0	0	0	32	0	0	0	0	0	0
1586789893.194404	appActivated	Sublime Text	1	1	0	0	121	0	0	0	0	0	0
1586789931.193121	appActivated	Google Chrome	0	0	0	0	143	0	0	0	0	0	126
1586789933.593767	appActivated	Sublime Text	0	0	0	0	0	0	0	0	0	0	59
1586790029.208336	appActivated	Google Chrome	6	6	0	0	1008	155	0	17	17	14	679
1586790035.192060	appActivated	Sublime Text	0	0	0	0	0	0	0	2	2	4	140
1586790038.842651	appActivated	Google Chrome	0	0	0	0	26	0	0	0	0	0	89
1586790050.291389	appActivated	Sublime Text	0	0	0	0	10	0	0	0	0	0	187
1586790080.791423	appActivated	Google Chrome	2	2	0	0	575	0	0	5	5	3	0
1586790091.358443	appActivated	Sublime Text	0	0	0	0	23	0	0	1	1	1	61
1586790108.691464	appActivated	Google Chrome	2	2	0	0	236	0	0	13	13	3	0
1586790121.058556	appActivated	Sublime Text	0	0	0	0	0	0	0	2	2	3	109
1586790129.776404	appActivated	Google Chrome	1	1	0	0	203	0	0	3	3	3	0
1586790197.471715	appActivated	Sublime Text	0	0	0	0	0	0	0	1	1	1	374
1586790220.281942	appActivated	Pages	2	2	0	0	392	0	0	0	0	0	232
1586790225.839475	appActivated	Sublime Text	1	0	0	0	104	0	0	0	0	0	173
1586790274.588311	appActivated	Photoshop	4	5	0	0	739	386	0	5	5	4	225
1586790295.459718	appActivated	Finder	16	16	0	0	631	2	0	0	0	0	60
1586790312.204460	appActivated	Photoshop	5	5	0	0	575	43	0	2	2	0	0
1586790393.209158	appActivated	Sublime Text	19	18	0	0	1957	332	0	28	28	6	111
1586790423.106499	appActivated	Pages	3	4	0	0	784	58	0	12	12	4	31
1586790430.623702	appActivated	Sublime Text	6	5	0	0	157	107	0	1	1	2	0
1586790464.951936	appActivated	Google Chrome	3	4	0	0	498	90	0	15	15	6	204
1586790507.083030	appActivated	Sublime Text	0	0	0	0	0	0	0	1	1	2	1120
1586790541.467039	appActivated	Google Chrome	5	5	0	0	796	0	0	7	7	3	0
1586790583.698574	appActivated	Sublime Text	0	0	0	0	29	0	0	1	1	1	1236
1586790603.716862	appActivated	Google Chrome	2	2	0	0	535	0	0	11	11	3	0
1586790627.272823	appActivated	Sublime Text	1	1	0	0	157	0	0	1	1	1	790
1586790682.089910	appActivated	Photoshop	6	6	0	0	883	612	0	7	7	4	457
1586790683.539387	appActivated	Finder	1	1	0	0	73	0	0	0	0	0	0
1586790690.271298	appActivated	Photoshop	2	2	0	0	214	88	0	0	0	0	0
1586790730.528031	appActivated	Sublime Text	11	10	0	0	1038	334	0	21	21	6	0
1586790781.103561	appActivated	Pages	5	5	0	0	980	129	0	8	8	2	608
1586790789.496396	appActivated	Sublime Text	2	2	0	0	204	139	0	1	1	2	97
1586790803.711687	appActivated	Google Chrome	1	2	0	0	191	142	0	2	2	4	124
1586790897.295606	appActivated	Sublime Text	0	0	0	0	7	0	0	1	1	2	2104
1586790951.442960	appActivated	Google Chrome	7	7	0	0	1079	337	0	12	12	17	510
1586791383.749529	appActivated	Finder	1	1	0	0	107	0	0	1	1	1	1583
1586791386.195272	appActivated	Pages	1	0	0	0	112	1	0	0	0	0	0
1586791411.497546	appActivated	Sublime Text	2	2	0	0	490	1	0	0	0	0	63
1586791414.039075	appActivated	Finder	1	2	0	0	76	123	0	0	0	0	0
1586791418.725898	appActivated	Google Chrome	3	3	0	0	168	0	0	0	0	0	0
1586791428.223312	appActivated	Finder	0	0	0	0	43	0	0	0	0	0	415
1586791438.505448	appActivated	Sublime Text	1	1	1	1	327	0	0	0	0	0	0
1586791514.719213	appActivated	Google Chrome	11	11	0	0	1245	46	0	10	10	2	894
1586791521.703301	appActivated	Sublime Text	1	1	0	0	119	0	0	0	0	0	237
1586791522.502457	appActivated	Google Chrome	0	0	0	0	18	0	0	0	0	0	0
1586791530.468907	appActivated	Sublime Text	0	0	0	0	0	0	0	0	0	0	312
1586791606.720225	appActivated	Google Chrome	8	8	0	0	1428	93	0	12	12	8	178
1586791620.117188	appActivated	Sublime Text	0	0	0	0	24	0	0	1	1	2	583
1586791647.701310	appActivated	Google Chrome	3	3	0	0	643	167	0	4	4	3	377
1586791654.450576	appActivated	Sublime Text	0	0	0	0	9	0	0	1	1	1	253
1586791681.002859	appActivated	Google Chrome	2	2	0	0	186	56	0	6	6	7	199
1586791693.300371	appActivated	Sublime Text	0	0	0	0	7	0	0	1	1	3	558
1586791731.834217	appActivated	Google Chrome	4	4	0	0	391	1	0	21	21	11	132
1586791756.298716	appActivated	Sublime Text	0	0	0	0	123	0	0	1	1	1	409
1586791780.332118	appActivated	Google Chrome	6	6	0	0	402	104	0	2	2	3	59
1586791782.033440	appActivated	Sublime Text	0	0	0	0	23	0	0	1	1	1	0
1586791788.917386	appActivated	Google Chrome	3	3	0	0	263	60	0	4	4	5	0
1586791792.299861	appActivated	Sublime Text	0	0	0	0	13	0	0	1	1	1	106
1586791830.498288	appActivated	Google Chrome	3	3	0	0	460	125	0	7	7	7	374
1586791838.397594	appActivated	Sublime Text	0	0	0	0	49	0	0	1	1	1	203
1586791859.152488	appActivated	Google Chrome	4	4	0	0	512	140	0	5	5	7	44
1586791864.580649	appActivated	Sublime Text	0	0	0	0	122	0	0	1	1	1	111
1586791902.811953	appActivated	Google Chrome	1	1	0	0	1181	0	0	0	0	0	106
1586791919.730110	appActivated	Sublime Text	1	1	0	0	100	0	0	0	0	0	832
1586791994.494811	appActivated	Google Chrome	5	5	0	0	1373	129	0	25	25	10	620
1586792002.963285	appActivated	Sublime Text	1	1	0	0	128	0	0	1	1	2	318
1586792030.345259	appActivated	Google Chrome	1	1	0	0	359	41	0	7	7	5	0
1586792034.828144	appActivated	Sublime Text	0	0	0	0	12	0	0	1	1	1	181
1586792055.877748	appActivated	Google Chrome	0	0	0	0	39	0	0	11	11	8	0
1586792061.811404	appActivated	Sublime Text	0	0	0	0	21	0	0	1	1	2	90
1586792098.844791	appActivated	Google Chrome	4	4	0	0	617	2	0	7	7	3	311
1586792105.992383	appActivated	Sublime Text	0	0	0	0	9	0	0	2	2	3	240
1586792115.111015	appActivated	Google Chrome	1	1	0	0	54	0	0	10	10	5	2
1586792121.826770	appActivated	Sublime Text	0	0	0	0	12	0	0	2	2	3	212
1586792133.493990	appActivated	Google Chrome	2	2	0	0	151	110	0	4	4	3	0
1586792137.393294	appActivated	Sublime Text	0	0	0	0	18	0	0	1	1	1	144
1586792189.080497	appActivated	Google Chrome	3	3	0	0	573	0	0	27	27	9	326
1586792191.777312	appActivated	Sublime Text	0	0	0	0	0	0	0	1	1	1	0
1586792223.328905	appActivated	Google Chrome	2	2	0	0	269	55	0	15	15	3	0
1586792225.693383	appActivated	Sublime Text	0	0	0	0	0	0	0	1	1	1	44
1586792229.992549	appActivated	Google Chrome	0	0	0	0	15	0	0	3	3	3	0
1586792232.125720	appActivated	Sublime Text	0	0	0	0	0	0	0	1	1	1	0
1586792236.194234	appActivated	Google Chrome	0	0	0	0	28	0	0	3	3	3	0
1586792240.876310	appActivated	Sublime Text	0	0	0	0	0	0	0	1	1	1	0
1586792247.311327	appActivated	Google Chrome	0	0	0	0	17	0	0	6	6	2	0
1586792248.060307	appActivated	Sublime Text	0	0	0	0	36	0	0	0	0	0	0
1586792250.492453	appActivated	Google Chrome	1	1	0	0	84	0	0	1	1	3	0
1586792253.329266	appActivated	Sublime Text	0	0	0	0	2	0	0	1	1	1	0
1586792256.792394	appActivated	Google Chrome	0	0	0	0	16	0	0	3	3	3	0
1586792274.108013	appActivated	Adobe Illustrator 2020	1	1	0	0	175	0	0	1	1	1	228
